Year,Month,Sector,Issued,Refused,Withdrawn,Prefix
2021,Mar,All Other Manufacturing,29.0,,,C
2021,Mar,Manufacture of Chemicals & Pharmaceuticals,15.0,,,C
2021,Mar,"Manufacture of Food, Drink & Tobacco",15.0,,,C
2021,Mar,Manufacture of Medical Devices,3.0,,,C
2021,Mar,Electricity & Gas & Air Conditioning Supply,5.0,,,D
2021,Mar,Water Supply - Sewerage Waste Management & Rem,2.0,,,E
2021,Mar,Construction,54.0,,,F
2021,Mar,Wholesale & Retail Trade,17.0,,,G
2021,Mar,Transport & Storage,16.0,,,H
2021,Mar,Accommodation & Food Services activities,62.0,,,I
2021,Mar,"All other Professional, Scientific & Technical",9.0,,,M
2021,Mar,"Professional, Scientific&Technical Activities",5.0,,,M
2021,Mar,Administrative & Support Service Activities,2.0,,,N
2021,Mar,Education,4.0,,,P
2021,Mar,Health & Social Work Activities,276.0,,,Q
2021,Mar,"Arts , Entertainment and Recreation",17.0,,,R
2021,Mar,Other Service activities,57.0,,,S
2021,Mar,Mining & Quarrying,0.0,,,B
2021,Mar,Real Estate Activities,1.0,,,L
2021,Mar,Public Administration & Defence,0.0,,,O
2021,Mar,Domestic- Activities of Households as Employer,0.0,,,T
2021,Apr,Information & Communication Activities,204.0,,,J
2021,Apr,Financial & insurance Activities,64.0,,,K
2021,Apr,"Manufacture of Computers, Electronics & Optica",3.0,,,C
2021,Apr,"Agriculture, Forestry & Fishing",61.0,,,A
2021,Apr,All Other Manufacturing,17.0,,,C
2021,Apr,Manufacture of Chemicals & Pharmaceuticals,10.0,,,C
2021,Apr,"Manufacture of Food, Drink & Tobacco",6.0,,,C
2021,Apr,Manufacture of Medical Devices,4.0,,,C
2021,Apr,Electricity & Gas & Air Conditioning Supply,13.0,,,D
2021,Apr,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2021,Apr,Construction,44.0,,,F
2021,Apr,Wholesale & Retail Trade,3.0,,,G
2021,Apr,Transport & Storage,14.0,,,H
2021,Apr,Accommodation & Food Services activities,50.0,,,I
2021,Apr,"All other Professional, Scientific & Technical",7.0,,,M
2021,Apr,"Professional, Scientific&Technical Activities",6.0,,,M
2021,Apr,Administrative & Support Service Activities,0.0,,,N
2021,Apr,Education,6.0,,,P
2021,Apr,Health & Social Work Activities,439.0,,,Q
2021,Apr,"Arts , Entertainment and Recreation",19.0,,,R
2021,Apr,Other Service activities,29.0,,,S
2021,Apr,Mining & Quarrying,0.0,,,B
2021,Apr,Real Estate Activities,0.0,,,L
2021,Apr,Public Administration & Defence,0.0,,,O
2021,Apr,Domestic- Activities of Households as Employer,0.0,,,T
2021,May,Information & Communication Activities,244.0,,,J
2021,May,Financial & insurance Activities,47.0,,,K
2021,May,"Manufacture of Computers, Electronics & Optica",1.0,,,C
2021,May,"Agriculture, Forestry & Fishing",75.0,,,A
2021,May,All Other Manufacturing,15.0,,,C
2021,May,Manufacture of Chemicals & Pharmaceuticals,9.0,,,C
2021,May,"Manufacture of Food, Drink & Tobacco",5.0,,,C
2021,May,Manufacture of Medical Devices,7.0,,,C
2021,May,Electricity & Gas & Air Conditioning Supply,7.0,,,D
2021,May,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2021,May,Construction,24.0,,,F
2021,May,Wholesale & Retail Trade,8.0,,,G
2021,May,Transport & Storage,6.0,,,H
2021,May,Accommodation & Food Services activities,41.0,,,I
2021,May,"All other Professional, Scientific & Technical",5.0,,,M
2021,May,"Professional, Scientific&Technical Activities",1.0,,,M
2021,May,Administrative & Support Service Activities,0.0,,,N
2021,May,Education,4.0,,,P
2021,May,Health & Social Work Activities,396.0,,,Q
2021,May,"Arts , Entertainment and Recreation",14.0,,,R
2021,May,Other Service activities,23.0,,,S
2021,May,Mining & Quarrying,0.0,,,B
2021,May,Real Estate Activities,0.0,,,L
2021,May,Public Administration & Defence,0.0,,,O
2021,May,Domestic- Activities of Households as Employer,0.0,,,T
2021,Jun,Information & Communication Activities,327.0,,,J
2021,Jun,Financial & insurance Activities,44.0,,,K
2021,Jun,"Manufacture of Computers, Electronics & Optica",4.0,,,C
2021,Jun,"Agriculture, Forestry & Fishing",127.0,,,A
2021,Jun,All Other Manufacturing,13.0,,,C
2021,Jun,Manufacture of Chemicals & Pharmaceuticals,19.0,,,C
2021,Jun,"Manufacture of Food, Drink & Tobacco",6.0,,,C
2021,Jun,Manufacture of Medical Devices,7.0,,,C
2021,Jun,Electricity & Gas & Air Conditioning Supply,6.0,,,D
2021,Jun,Water Supply - Sewerage Waste Management & Rem,0.0,,,E
2021,Jun,Construction,20.0,,,F
2021,Jun,Wholesale & Retail Trade,7.0,,,G
2021,Jun,Transport & Storage,3.0,,,H
2021,Jun,Accommodation & Food Services activities,52.0,,,I
2021,Jun,"All other Professional, Scientific & Technical",2.0,,,M
2021,Jun,"Professional, Scientific&Technical Activities",2.0,,,M
2021,Jun,Administrative & Support Service Activities,3.0,,,N
2021,Jun,Education,5.0,,,P
2021,Jun,Health & Social Work Activities,605.0,,,Q
2021,Jun,"Arts , Entertainment and Recreation",32.0,,,R
2021,Jun,Other Service activities,22.0,,,S
2021,Jun,Mining & Quarrying,0.0,,,B
2021,Jun,Real Estate Activities,1.0,,,L
2021,Jun,Public Administration & Defence,0.0,,,O
2021,Jun,Domestic- Activities of Households as Employer,0.0,,,T
2021,Jul,Information & Communication Activities,203.0,,,J
2021,Jul,Financial & insurance Activities,53.0,,,K
2021,Jul,"Manufacture of Computers, Electronics & Optica",3.0,,,C
2021,Jul,"Agriculture, Forestry & Fishing",66.0,,,A
2021,Jul,All Other Manufacturing,10.0,,,C
2021,Jul,Manufacture of Chemicals & Pharmaceuticals,3.0,,,C
2021,Jul,"Manufacture of Food, Drink & Tobacco",11.0,,,C
2021,Jul,Manufacture of Medical Devices,8.0,,,C
2021,Jul,Electricity & Gas & Air Conditioning Supply,1.0,,,D
2021,Jul,Water Supply - Sewerage Waste Management & Rem,0.0,,,E
2021,Jul,Construction,26.0,,,F
2021,Jul,Wholesale & Retail Trade,5.0,,,G
2021,Jul,Transport & Storage,17.0,,,H
2021,Jul,Accommodation & Food Services activities,39.0,,,I
2021,Jul,"All other Professional, Scientific & Technical",11.0,,,M
2021,Jul,"Professional, Scientific&Technical Activities",1.0,,,M
2021,Jul,Administrative & Support Service Activities,0.0,,,N
2021,Jul,Education,6.0,,,P
2021,Jul,Health & Social Work Activities,999.0,,,Q
2021,Jul,"Arts , Entertainment and Recreation",21.0,,,R
2021,Jul,Other Service activities,45.0,,,S
2021,Jul,Mining & Quarrying,0.0,,,B
2021,Jul,Real Estate Activities,1.0,,,L
2021,Jul,Public Administration & Defence,0.0,,,O
2021,Jul,Domestic- Activities of Households as Employer,0.0,,,T
2021,Aug,Information & Communication Activities,351.0,,,J
2021,Aug,Financial & insurance Activities,92.0,,,K
2021,Aug,"Manufacture of Computers, Electronics & Optica",6.0,,,C
2021,Aug,"Agriculture, Forestry & Fishing",49.0,,,A
2021,Aug,All Other Manufacturing,21.0,,,C
2021,Aug,Manufacture of Chemicals & Pharmaceuticals,22.0,,,C
2021,Aug,"Manufacture of Food, Drink & Tobacco",9.0,,,C
2021,Aug,Manufacture of Medical Devices,9.0,,,C
2021,Aug,Electricity & Gas & Air Conditioning Supply,7.0,,,D
2021,Aug,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2021,Aug,Construction,71.0,,,F
2021,Aug,Wholesale & Retail Trade,12.0,,,G
2021,Aug,Transport & Storage,23.0,,,H
2021,Aug,Accommodation & Food Services activities,136.0,,,I
2021,Aug,"All other Professional, Scientific & Technical",12.0,,,M
2021,Aug,"Professional, Scientific&Technical Activities",7.0,,,M
2021,Aug,Administrative & Support Service Activities,0.0,,,N
2021,Aug,Education,13.0,,,P
2021,Aug,Health & Social Work Activities,452.0,,,Q
2021,Aug,"Arts , Entertainment and Recreation",29.0,,,R
2021,Aug,Other Service activities,53.0,,,S
2021,Aug,Mining & Quarrying,0.0,,,B
2021,Aug,Real Estate Activities,0.0,,,L
2021,Aug,Public Administration & Defence,0.0,,,O
2021,Aug,Domestic- Activities of Households as Employer,1.0,,,T
2021,Sep,Information & Communication Activities,532.0,,,J
2021,Sep,Financial & insurance Activities,112.0,,,K
2021,Sep,"Manufacture of Computers, Electronics & Optica",8.0,,,C
2021,Sep,"Agriculture, Forestry & Fishing",66.0,,,A
2021,Sep,All Other Manufacturing,38.0,,,C
2021,Sep,Manufacture of Chemicals & Pharmaceuticals,36.0,,,C
2021,Sep,"Manufacture of Food, Drink & Tobacco",11.0,,,C
2021,Sep,Manufacture of Medical Devices,9.0,,,C
2021,Sep,Electricity & Gas & Air Conditioning Supply,12.0,,,D
2021,Sep,Water Supply - Sewerage Waste Management & Rem,3.0,,,E
2021,Sep,Construction,65.0,,,F
2021,Sep,Wholesale & Retail Trade,11.0,,,G
2021,Sep,Transport & Storage,37.0,,,H
2021,Sep,Accommodation & Food Services activities,159.0,,,I
2021,Sep,"All other Professional, Scientific & Technical",18.0,,,M
2021,Sep,"Professional, Scientific&Technical Activities",20.0,,,M
2021,Sep,Administrative & Support Service Activities,1.0,,,N
2021,Sep,Education,8.0,,,P
2021,Sep,Health & Social Work Activities,350.0,,,Q
2021,Sep,"Arts , Entertainment and Recreation",35.0,,,R
2021,Sep,Other Service activities,55.0,,,S
2021,Sep,Mining & Quarrying,0.0,,,B
2021,Sep,Real Estate Activities,0.0,,,L
2021,Sep,Public Administration & Defence,2.0,,,O
2021,Sep,Domestic- Activities of Households as Employer,0.0,,,T
2021,Oct,Information & Communication Activities,597.0,,,J
2021,Oct,Financial & insurance Activities,148.0,,,K
2021,Oct,"Manufacture of Computers, Electronics & Optica",14.0,,,C
2021,Oct,"Agriculture, Forestry & Fishing",55.0,,,A
2021,Oct,All Other Manufacturing,16.0,,,C
2021,Oct,Manufacture of Chemicals & Pharmaceuticals,25.0,,,C
2021,Oct,"Manufacture of Food, Drink & Tobacco",9.0,,,C
2021,Oct,Manufacture of Medical Devices,15.0,,,C
2021,Oct,Electricity & Gas & Air Conditioning Supply,12.0,,,D
2021,Oct,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2021,Oct,Construction,94.0,,,F
2021,Oct,Wholesale & Retail Trade,15.0,,,G
2021,Oct,Transport & Storage,42.0,,,H
2021,Oct,Accommodation & Food Services activities,55.0,,,I
2021,Oct,"All other Professional, Scientific & Technical",24.0,,,M
2021,Oct,"Professional, Scientific&Technical Activities",17.0,,,M
2021,Oct,Administrative & Support Service Activities,1.0,,,N
2021,Oct,Education,14.0,,,P
2021,Oct,Health & Social Work Activities,355.0,,,Q
2021,Oct,"Arts , Entertainment and Recreation",19.0,,,R
2021,Oct,Other Service activities,58.0,,,S
2021,Oct,Mining & Quarrying,0.0,,,B
2021,Oct,Real Estate Activities,1.0,,,L
2021,Oct,Public Administration & Defence,0.0,,,O
2021,Oct,Domestic- Activities of Households as Employer,1.0,,,T
2021,Nov,Information & Communication Activities,506.0,,,J
2021,Nov,Financial & insurance Activities,138.0,,,K
2021,Nov,"Manufacture of Computers, Electronics & Optica",7.0,,,C
2021,Nov,"Agriculture, Forestry & Fishing",113.0,,,A
2021,Nov,All Other Manufacturing,18.0,,,C
2021,Nov,Manufacture of Chemicals & Pharmaceuticals,29.0,,,C
2021,Nov,"Manufacture of Food, Drink & Tobacco",11.0,,,C
2021,Nov,Manufacture of Medical Devices,14.0,,,C
2021,Nov,Electricity & Gas & Air Conditioning Supply,9.0,,,D
2021,Nov,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2021,Nov,Construction,49.0,,,F
2021,Nov,Wholesale & Retail Trade,9.0,,,G
2021,Nov,Transport & Storage,44.0,,,H
2021,Nov,Accommodation & Food Services activities,22.0,,,I
2021,Nov,"All other Professional, Scientific & Technical",22.0,,,M
2021,Nov,"Professional, Scientific&Technical Activities",12.0,,,M
2021,Nov,Administrative & Support Service Activities,4.0,,,N
2021,Nov,Education,7.0,,,P
2021,Nov,Health & Social Work Activities,445.0,,,Q
2021,Nov,"Arts , Entertainment and Recreation",25.0,,,R
2021,Nov,Other Service activities,66.0,,,S
2021,Nov,Mining & Quarrying,0.0,,,B
2021,Nov,Real Estate Activities,1.0,,,L
2021,Nov,Public Administration & Defence,1.0,,,O
2021,Nov,Domestic- Activities of Households as Employer,0.0,,,T
2021,Dec,Information & Communication Activities,550.0,,,J
2021,Dec,Financial & insurance Activities,204.0,,,K
2021,Dec,"Manufacture of Computers, Electronics & Optica",10.0,,,C
2021,Dec,"Agriculture, Forestry & Fishing",117.0,,,A
2021,Dec,All Other Manufacturing,31.0,,,C
2021,Dec,Manufacture of Chemicals & Pharmaceuticals,39.0,,,C
2021,Dec,"Manufacture of Food, Drink & Tobacco",8.0,,,C
2021,Dec,Manufacture of Medical Devices,4.0,,,C
2021,Dec,Electricity & Gas & Air Conditioning Supply,7.0,,,D
2021,Dec,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2021,Dec,Construction,80.0,,,F
2021,Dec,Wholesale & Retail Trade,13.0,,,G
2021,Dec,Transport & Storage,31.0,,,H
2021,Dec,Accommodation & Food Services activities,37.0,,,I
2021,Dec,"All other Professional, Scientific & Technical",22.0,,,M
2021,Dec,"Professional, Scientific&Technical Activities",3.0,,,M
2021,Dec,Administrative & Support Service Activities,6.0,,,N
2021,Dec,Education,12.0,,,P
2021,Dec,Health & Social Work Activities,741.0,,,Q
2021,Dec,"Arts , Entertainment and Recreation",15.0,,,R
2021,Dec,Other Service activities,84.0,,,S
2021,Dec,Mining & Quarrying,1.0,,,B
2021,Dec,Real Estate Activities,1.0,,,L
2021,Dec,Public Administration & Defence,1.0,,,O
2021,Dec,Domestic- Activities of Households as Employer,0.0,,,T
2022,Jan,"Agriculture, Forestry & Fishing",146.0,,,A
2022,Jan,Mining & Quarrying,5.0,,,B
2022,Jan,All Other Manufacturing,15.0,,,C
2022,Jan,Manufacture of Chemicals & Pharmaceuticals,30.0,,,C
2022,Jan,"Manufacture of Computers, Electronics & Optica",5.0,,,C
2022,Jan,"Manufacture of Food, Drink & Tobacco",8.0,,,C
2022,Jan,Manufacture of Medical Devices,8.0,,,C
2022,Jan,Electricity & Gas & Air Conditioning Supply,4.0,,,D
2022,Jan,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2022,Jan,Construction,81.0,,,F
2022,Jan,Wholesale & Retail Trade,9.0,,,G
2022,Jan,Transport & Storage,13.0,,,H
2022,Jan,Accommodation & Food Services activities,51.0,,,I
2022,Jan,Information & Communication Activities,442.0,,,J
2022,Jan,Financial & insurance Activities,143.0,,,K
2022,Jan,Real Estate Activities,1.0,,,L
2022,Jan,"All other Professional, Scientific & Technical",13.0,,,M
2022,Jan,"Professional, Scientific&Technical Activities",10.0,,,M
2022,Jan,Administrative & Support Service Activities,2.0,,,N
2022,Jan,Public Administration & Defence,,,,O
2022,Jan,Education,18.0,,,P
2022,Jan,Health & Social Work Activities,1213.0,,,Q
2022,Jan,"Arts , Entertainment and Recreation",4.0,,,R
2022,Jan,Other Service activities,56.0,,,S
2022,Jan,Domestic- Activities of Households as Employer,,,,T
2022,Feb,"Agriculture, Forestry & Fishing",149.0,,,A
2022,Feb,Mining & Quarrying,1.0,,,B
2022,Feb,All Other Manufacturing,36.0,,,C
2022,Feb,Manufacture of Chemicals & Pharmaceuticals,49.0,,,C
2022,Feb,"Manufacture of Computers, Electronics & Optica",48.0,,,C
2022,Feb,"Manufacture of Food, Drink & Tobacco",17.0,,,C
2022,Feb,Manufacture of Medical Devices,17.0,,,C
2022,Feb,Electricity & Gas & Air Conditioning Supply,9.0,,,D
2022,Feb,Water Supply - Sewerage Waste Management & Rem,4.0,,,E
2022,Feb,Construction,136.0,,,F
2022,Feb,Wholesale & Retail Trade,22.0,,,G
2022,Feb,Transport & Storage,21.0,,,H
2022,Feb,Accommodation & Food Services activities,123.0,,,I
2022,Feb,Information & Communication Activities,934.0,,,J
2022,Feb,Financial & insurance Activities,230.0,,,K
2022,Feb,Real Estate Activities,,,,L
2022,Feb,"All other Professional, Scientific & Technical",70.0,,,M
2022,Feb,"Professional, Scientific&Technical Activities",44.0,,,M
2022,Feb,Administrative & Support Service Activities,11.0,,,N
2022,Feb,Public Administration & Defence,4.0,,,O
2022,Feb,Education,13.0,,,P
2022,Feb,Health & Social Work Activities,461.0,,,Q
2022,Feb,"Arts , Entertainment and Recreation",14.0,,,R
2022,Feb,Other Service activities,126.0,,,S
2022,Feb,Domestic- Activities of Households as Employer,,,,T
2022,Mar,"Agriculture, Forestry & Fishing",274.0,,,A
2022,Mar,Mining & Quarrying,2.0,,,B
2022,Mar,All Other Manufacturing,50.0,,,C
2022,Mar,Manufacture of Chemicals & Pharmaceuticals,55.0,,,C
2022,Mar,"Manufacture of Computers, Electronics & Optica",55.0,,,C
2022,Mar,"Manufacture of Food, Drink & Tobacco",43.0,,,C
2022,Mar,Manufacture of Medical Devices,26.0,,,C
2022,Mar,Electricity & Gas & Air Conditioning Supply,18.0,,,D
2022,Mar,Water Supply - Sewerage Waste Management & Rem,,,,E
2022,Mar,Construction,127.0,,,F
2022,Mar,Wholesale & Retail Trade,33.0,,,G
2022,Mar,Transport & Storage,45.0,,,H
2022,Mar,Accommodation & Food Services activities,175.0,,,I
2022,Mar,Information & Communication Activities,1260.0,,,J
2022,Mar,Financial & insurance Activities,379.0,,,K
2022,Mar,Real Estate Activities,1.0,,,L
2022,Mar,"All other Professional, Scientific & Technical",64.0,,,M
2022,Mar,"Professional, Scientific&Technical Activities",69.0,,,M
2022,Mar,Administrative & Support Service Activities,8.0,,,N
2022,Mar,Public Administration & Defence,4.0,,,O
2022,Mar,Education,15.0,,,P
2022,Mar,Health & Social Work Activities,564.0,,,Q
2022,Mar,"Arts , Entertainment and Recreation",18.0,,,R
2022,Mar,Other Service activities,173.0,,,S
2022,Mar,Domestic- Activities of Households as Employer,,,,T
2022,Apr,"Agriculture, Forestry & Fishing",1407.0,,,A
2022,Apr,Mining & Quarrying,,,,B
2022,Apr,All Other Manufacturing,53.0,,,C
2022,Apr,Manufacture of Chemicals & Pharmaceuticals,70.0,,,C
2022,Apr,"Manufacture of Computers, Electronics & Optica",87.0,,,C
2022,Apr,"Manufacture of Food, Drink & Tobacco",105.0,,,C
2022,Apr,Manufacture of Medical Devices,28.0,,,C
2022,Apr,Electricity & Gas & Air Conditioning Supply,16.0,,,D
2022,Apr,Water Supply - Sewerage Waste Management & Rem,2.0,,,E
2022,Apr,Construction,109.0,,,F
2022,Apr,Wholesale & Retail Trade,34.0,,,G
2022,Apr,Transport & Storage,75.0,,,H
2022,Apr,Accommodation & Food Services activities,172.0,,,I
2022,Apr,Information & Communication Activities,872.0,,,J
2022,Apr,Financial & insurance Activities,234.0,,,K
2022,Apr,Real Estate Activities,3.0,,,L
2022,Apr,"All other Professional, Scientific & Technical",56.0,,,M
2022,Apr,"Professional, Scientific&Technical Activities",23.0,,,M
2022,Apr,Administrative & Support Service Activities,7.0,,,N
2022,Apr,Public Administration & Defence,6.0,,,O
2022,Apr,Education,13.0,,,P
2022,Apr,Health & Social Work Activities,496.0,,,Q
2022,Apr,"Arts , Entertainment and Recreation",29.0,,,R
2022,Apr,Other Service activities,115.0,,,S
2022,Apr,Domestic- Activities of Households as Employer,,,,T
2022,May,"Agriculture, Forestry & Fishing",877.0,,,A
2022,May,Mining & Quarrying,,,,B
2022,May,All Other Manufacturing,47.0,,,C
2022,May,Manufacture of Chemicals & Pharmaceuticals,46.0,,,C
2022,May,"Manufacture of Computers, Electronics & Optica",104.0,,,C
2022,May,"Manufacture of Food, Drink & Tobacco",31.0,,,C
2022,May,Manufacture of Medical Devices,58.0,,,C
2022,May,Electricity & Gas & Air Conditioning Supply,19.0,,,D
2022,May,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2022,May,Construction,131.0,,,F
2022,May,Wholesale & Retail Trade,30.0,,,G
2022,May,Transport & Storage,59.0,,,H
2022,May,Accommodation & Food Services activities,303.0,,,I
2022,May,Information & Communication Activities,1064.0,,,J
2022,May,Financial & insurance Activities,226.0,,,K
2022,May,Real Estate Activities,1.0,,,L
2022,May,"All other Professional, Scientific & Technical",92.0,,,M
2022,May,"Professional, Scientific&Technical Activities",32.0,,,M
2022,May,Administrative & Support Service Activities,5.0,,,N
2022,May,Public Administration & Defence,5.0,,,O
2022,May,Education,16.0,,,P
2022,May,Health & Social Work Activities,703.0,,,Q
2022,May,"Arts , Entertainment and Recreation",22.0,,,R
2022,May,Other Service activities,123.0,,,S
2022,May,Domestic- Activities of Households as Employer,1.0,,,T
2022,Jun,"Agriculture, Forestry & Fishing",708.0,,,A
2022,Jun,Mining & Quarrying,1.0,,,B
2022,Jun,All Other Manufacturing,45.0,,,C
2022,Jun,Manufacture of Chemicals & Pharmaceuticals,24.0,,,C
2022,Jun,"Manufacture of Computers, Electronics & Optica",29.0,,,C
2022,Jun,"Manufacture of Food, Drink & Tobacco",34.0,,,C
2022,Jun,Manufacture of Medical Devices,10.0,,,C
2022,Jun,Electricity & Gas & Air Conditioning Supply,14.0,,,D
2022,Jun,Water Supply - Sewerage Waste Management & Rem,1.0,,,E
2022,Jun,Construction,157.0,,,F
2022,Jun,Wholesale & Retail Trade,19.0,,,G
2022,Jun,Transport & Storage,16.0,,,H
2022,Jun,Accommodation & Food Services activities,441.0,,,I
2022,Jun,Information & Communication Activities,761.0,,,J
2022,Jun,Financial & insurance Activities,198.0,,,K
2022,Jun,Real Estate Activities,2.0,,,L
2022,Jun,"All other Professional, Scientific & Technical",90.0,,,M
2022,Jun,"Professional, Scientific&Technical Activities",19.0,,,M
2022,Jun,Administrative & Support Service Activities,8.0,,,N
2022,Jun,Public Administration & Defence,4.0,,,O
2022,Jun,Education,14.0,,,P
2022,Jun,Health & Social Work Activities,1141.0,,,Q
2022,Jun,"Arts , Entertainment and Recreation",37.0,,,R
2022,Jun,Other Service activities,104.0,,,S
2022,Jun,Domestic- Activities of Households as Employer,,,,T
2022,Jul,"Agriculture, Forestry & Fishing",217.0,,,A
2022,Jul,Mining & Quarrying,,,,B
2022,Jul,All Other Manufacturing,111.0,,,C
2022,Jul,Manufacture of Chemicals & Pharmaceuticals,64.0,,,C
2022,Jul,"Manufacture of Computers, Electronics & Optica",71.0,,,C
2022,Jul,"Manufacture of Food, Drink & Tobacco",30.0,,,C
2022,Jul,Manufacture of Medical Devices,25.0,,,C
2022,Jul,Electricity & Gas & Air Conditioning Supply,21.0,,,D
2022,Jul,Water Supply - Sewerage Waste Management & Rem,2.0,,,E
2022,Jul,Construction,132.0,,,F
2022,Jul,Wholesale & Retail Trade,26.0,,,G
2022,Jul,Transport & Storage,24.0,,,H
2022,Jul,Accommodation & Food Services activities,219.0,,,I
2022,Jul,Information & Communication Activities,1236.0,,,J
2022,Jul,Financial & insurance Activities,300.0,,,K
2022,Jul,Real Estate Activities,2.0,,,L
2022,Jul,"All other Professional, Scientific & Technical",122.0,,,M
2022,Jul,"Professional, Scientific&Technical Activities",42.0,,,M
2022,Jul,Administrative & Support Service Activities,8.0,,,N
2022,Jul,Public Administration & Defence,3.0,,,O
2022,Jul,Education,15.0,,,P
2022,Jul,Health & Social Work Activities,1100.0,,,Q
2022,Jul,"Arts , Entertainment and Recreation",46.0,,,R
2022,Jul,Other Service activities,140.0,,,S
2022,Jul,Domestic- Activities of Households as Employer,,,,T
2022,Aug,"Agriculture, Forestry & Fishing",140.0,,,A
2022,Aug,Mining & Quarrying,1.0,,,B
2022,Aug,All Other Manufacturing,55.0,,,C
2022,Aug,Manufacture of Chemicals & Pharmaceuticals,69.0,,,C
2022,Aug,"Manufacture of Computers, Electronics & Optica",40.0,,,C
2022,Aug,"Manufacture of Food, Drink & Tobacco",18.0,,,C
2022,Aug,Manufacture of Medical Devices,35.0,,,C
2022,Aug,Electricity & Gas & Air Conditioning Supply,30.0,,,D
2022,Aug,Water Supply - Sewerage Waste Management & Rem,3.0,,,E
2022,Aug,Construction,110.0,,,F
2022,Aug,Wholesale & Retail Trade,33.0,,,G
2022,Aug,Transport & Storage,46.0,,,H
2022,Aug,Accommodation & Food Services activities,274.0,,,I
2022,Aug,Information & Communication Activities,1040.0,,,J
2022,Aug,Financial & insurance Activities,375.0,,,K
2022,Aug,Real Estate Activities,1.0,,,L
2022,Aug,"All other Professional, Scientific & Technical",76.0,,,M
2022,Aug,"Professional, Scientific&Technical Activities",40.0,,,M
2022,Aug,Administrative & Support Service Activities,12.0,,,N
2022,Aug,Public Administration & Defence,4.0,,,O
2022,Aug,Education,23.0,,,P
2022,Aug,Health & Social Work Activities,930.0,,,Q
2022,Aug,"Arts , Entertainment and Recreation",52.0,,,R
2022,Aug,Other Service activities,129.0,,,S
2022,Aug,Domestic- Activities of Households as Employer,,,,T
2022,Sep,"Agriculture, Forestry & Fishing",121.0,,,A
2022,Sep,Mining & Quarrying,,,,B
2022,Sep,All Other Manufacturing,67.0,,,C
2022,Sep,Manufacture of Chemicals & Pharmaceuticals,66.0,,,C
2022,Sep,"Manufacture of Computers, Electronics & Optica",45.0,,,C
2022,Sep,"Manufacture of Food, Drink & Tobacco",26.0,,,C
2022,Sep,Manufacture of Medical Devices,37.0,,,C
2022,Sep,Electricity & Gas & Air Conditioning Supply,21.0,,,D
2022,Sep,Water Supply - Sewerage Waste Management & Rem,2.0,,,E
2022,Sep,Construction,106.0,,,F
2022,Sep,Wholesale & Retail Trade,25.0,,,G
2022,Sep,Transport & Storage,47.0,,,H
2022,Sep,Accommodation & Food Services activities,228.0,,,I
2022,Sep,Information & Communication Activities,1090.0,,,J
2022,Sep,Financial & insurance Activities,420.0,,,K
2022,Sep,Real Estate Activities,5.0,,,L
2022,Sep,"All other Professional, Scientific & Technical",96.0,,,M
2022,Sep,"Professional, Scientific&Technical Activities",39.0,,,M
2022,Sep,Administrative & Support Service Activities,4.0,,,N
2022,Sep,Public Administration & Defence,2.0,,,O
2022,Sep,Education,19.0,,,P
2022,Sep,Health & Social Work Activities,750.0,,,Q
2022,Sep,"Arts , Entertainment and Recreation",21.0,,,R
2022,Sep,Other Service activities,186.0,,,S
2022,Sep,Domestic- Activities of Households as Employer,,,,T
2022,Oct,"Agriculture, Forestry & Fishing",96.0,,,A
2022,Oct,Mining & Quarrying,2.0,,,B
2022,Oct,All Other Manufacturing,51.0,,,C
2022,Oct,Manufacture of Chemicals & Pharmaceuticals,69.0,,,C
2022,Oct,"Manufacture of Computers, Electronics & Optica",43.0,,,C
2022,Oct,"Manufacture of Food, Drink & Tobacco",17.0,,,C
2022,Oct,Manufacture of Medical Devices,24.0,,,C
2022,Oct,Electricity & Gas & Air Conditioning Supply,18.0,,,D
2022,Oct,Water Supply - Sewerage Waste Management & Rem,4.0,,,E
2022,Oct,Construction,162.0,,,F
2022,Oct,Wholesale & Retail Trade,34.0,,,G
2022,Oct,Transport & Storage,89.0,,,H
2022,Oct,Accommodation & Food Services activities,223.0,,,I
2022,Oct,Information & Communication Activities,810.0,,,J
2022,Oct,Financial & insurance Activities,332.0,,,K
2022,Oct,Real Estate Activities,3.0,,,L
2022,Oct,"All other Professional, Scientific & Technical",113.0,,,M
2022,Oct,"Professional, Scientific&Technical Activities",20.0,,,M
2022,Oct,Administrative & Support Service Activities,5.0,,,N
2022,Oct,Public Administration & Defence,4.0,,,O
2022,Oct,Education,20.0,,,P
2022,Oct,Health & Social Work Activities,723.0,,,Q
2022,Oct,"Arts , Entertainment and Recreation",49.0,,,R
2022,Oct,Other Service activities,152.0,,,S
2022,Oct,Domestic- Activities of Households as Employer,1.0,,,T
2022,Nov,"Agriculture, Forestry & Fishing",78.0,,,A
2022,Nov,Mining & Quarrying,2.0,,,B
2022,Nov,All Other Manufacturing,90.0,,,C
